Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4045, 15, 4048, 13, 4054, 6, 2.779581, 1.741147
51, 4045, 15, 4048, 13, 4054, 6, 2.779581, 1.741147
101, 4040, 20, 4045, 16, 4054, 6, 2.783799, 1.391583
151, 4039, 21, 4045, 16, 4054, 6, 2.784404, 1.341507
201, 4037, 23, 4042, 19, 4053, 7, 2.781164, 1.732328
251, 4033, 27, 4041, 20, 4052, 8, 2.773301, 4.620851
301, 4031, 29, 4040, 21, 4052, 8, 2.787269, 1.34138
351, 4028, 32, 4039, 22, 4052, 8, 2.788815, 1.282292
401, 4027, 33, 4038, 23, 4051, 9, 2.788913, 1.316025
451, 4025, 35, 4035, 26, 4051, 9, 2.78255, 1.799712
501, 4021, 39, 4034, 27, 4050, 10, 2.79116, 1.310965
551, 4019, 41, 4033, 28, 4050, 10, 2.782412, 1.889815
601, 4018, 42, 4032, 29, 4049, 11, 2.792215, 1.315746
651, 4017, 43, 4031, 30, 4046, 14, 2.771839, 4.25137
701, 4015, 45, 4030, 31, 4046, 14, 2.792764, 1.365139
751, 4012, 48, 4027, 34, 4046, 14, 2.783435, 1.926101
801, 4011, 49, 4027, 34, 4046, 14, 2.794414, 1.346679
851, 4007, 53, 4024, 37, 4046, 14, 2.796042, 1.332771
901, 4003, 57, 4023, 38, 4043, 17, 2.797409, 1.339493
951, 3999, 61, 4019, 42, 4042, 18, 2.798516, 1.362531
1001, 3996, 64, 4012, 49, 4042, 18, 2.787614, 1.846339
1051, 3986, 74, 4008, 53, 4041, 19, 2.788005, 1.887795
1101, 3982, 78, 4005, 56, 4039, 21, 2.804607, 1.364529
1151, 3979, 81, 3998, 63, 4036, 24, 2.790733, 1.857595
1201, 3971, 89, 3989, 72, 4032, 28, 2.805503, 1.502537
1251, 3958, 102, 3981, 80, 4030, 30, 2.810757, 1.46474
1301, 3948, 112, 3974, 87, 4028, 32, 2.814636, 1.448184
1351, 3939, 121, 3968, 93, 4026, 34, 2.797508, 1.86953
1401, 3935, 125, 3964, 97, 4022, 38, 2.818315, 1.474475
1451, 3925, 135, 3957, 104, 4015, 45, 2.798025, 1.948021
1501, 3918, 142, 3953, 108, 4013, 47, 2.79849, 1.962504
1551, 3913, 147, 3945, 116, 4009, 51, 2.800664, 1.946207
1601, 3903, 157, 3936, 125, 4005, 55, 2.826414, 1.547046
1651, 3900, 160, 3930, 131, 4003, 57, 2.753582, 4.41733
1701, 3895, 165, 3927, 134, 3997, 63, 2.803843, 1.967823
1751, 3890, 170, 3919, 142, 3992, 68, 2.805895, 1.958302
1801, 3883, 177, 3909, 152, 3991, 69, 2.809511, 1.921056
1851, 3875, 185, 3904, 157, 3985, 75, 2.752219, 4.090486
1901, 3868, 192, 3893, 168, 3979, 81, 2.812152, 1.944489
1951, 3861, 199, 3884, 177, 3977, 83, 2.815319, 1.919101
2001, 3857, 203, 3873, 188, 3975, 85, 2.819887, 1.87743
2051, 3848, 212, 3866, 195, 3972, 88, 2.834848, 1.725863
2101, 3836, 224, 3863, 198, 3968, 92, 2.840113, 1.695108
2151, 3828, 232, 3857, 204, 3963, 97, 2.82092, 1.931817
2201, 3814, 246, 3854, 207, 3955, 105, 2.847842, 1.677686
2251, 3806, 254, 3849, 212, 3950, 110, 2.818503, 2.009244
2301, 3803, 257, 3841, 220, 3944, 116, 2.746606, 3.808347
2351, 3791, 269, 3830, 231, 3940, 120, 2.744273, 3.849567
2401, 3780, 280, 3824, 237, 3936, 124, 2.74322, 3.847336
2451, 3775, 285, 3817, 244, 3928, 132, 2.744403, 3.745215
2501, 3768, 292, 3811, 250, 3925, 135, 2.825471, 2.02606
2551, 3757, 303, 3805, 256, 3917, 143, 2.861135, 1.733009
2601, 3751, 309, 3798, 263, 3911, 149, 2.826002, 2.057896
2651, 3741, 319, 3787, 274, 3903, 157, 2.827873, 2.062886
2701, 3727, 333, 3780, 281, 3901, 159, 2.828932, 2.067691
2751, 3722, 338, 3772, 289, 3898, 162, 2.83154, 2.054725
2801, 3719, 341, 3764, 297, 3892, 168, 2.740412, 3.623241
2851, 3710, 350, 3755, 306, 3884, 176, 2.834642, 2.05982
2901, 3702, 358, 3748, 313, 3878, 182, 2.740215, 3.55951
2951, 3694, 366, 3736, 325, 3873, 187, 2.839081, 2.054085
