Iteration, Small_Alive, Small_Dead, Medium_Alive, Medium_Dead, Large_Alive, Large_Dead, Mean_Diameter_Alive, Mean_Diameter_Dead
1, 4116, 7, 4139, 10, 4111, 5, 2.750625, 1.76796
51, 4116, 7, 4139, 10, 4111, 5, 2.750625, 1.76796
101, 4115, 8, 4139, 10, 4111, 5, 2.766506, 2.293169
151, 4114, 9, 4137, 12, 4110, 6, 2.766428, 2.381576
201, 4112, 11, 4134, 15, 4109, 7, 2.766753, 2.329889
251, 4110, 13, 4131, 18, 4109, 7, 2.753168, 1.621171
301, 4109, 14, 4130, 19, 4109, 7, 2.767568, 2.184333
351, 4109, 14, 4130, 19, 4108, 8, 2.767982, 3.956052
401, 4109, 14, 4129, 20, 4107, 9, 2.768101, 3.769673
451, 4109, 14, 4127, 22, 4106, 10, 2.754003, 1.670506
501, 4106, 17, 4126, 23, 4105, 11, 2.767195, 2.377358
551, 4104, 19, 4124, 25, 4104, 12, 2.767708, 3.653825
601, 4102, 21, 4123, 26, 4103, 13, 2.768295, 2.236797
651, 4098, 25, 4122, 27, 4103, 13, 2.754194, 1.841855
701, 4096, 27, 4116, 33, 4102, 14, 2.770005, 2.095602
751, 4092, 31, 4114, 35, 4101, 15, 2.771561, 1.977174
801, 4089, 34, 4109, 40, 4101, 15, 2.758688, 1.676704
851, 4086, 37, 4103, 46, 4099, 17, 2.760752, 1.633731
901, 4081, 42, 4103, 46, 4099, 17, 2.774916, 1.859231
951, 4079, 44, 4101, 48, 4097, 19, 2.775105, 1.883306
1001, 4076, 47, 4097, 52, 4095, 21, 2.762518, 4.286057
1051, 4070, 53, 4094, 55, 4094, 22, 2.777797, 1.828022
1101, 4064, 59, 4090, 59, 4092, 24, 2.762211, 1.780922
1151, 4062, 61, 4084, 65, 4091, 25, 2.764517, 1.726638
1201, 4058, 65, 4079, 70, 4089, 27, 2.780045, 1.863009
1251, 4051, 72, 4074, 75, 4089, 27, 2.783037, 1.783806
1301, 4048, 75, 4066, 83, 4087, 29, 2.756156, 4.762505
1351, 4042, 81, 4063, 86, 4084, 32, 2.784583, 1.817684
1401, 4034, 89, 4059, 90, 4083, 33, 2.787932, 1.752823
1451, 4027, 96, 4055, 94, 4080, 36, 2.790303, 1.728817
1501, 4018, 105, 4044, 105, 4074, 42, 2.753068, 4.440885
1551, 4011, 112, 4036, 113, 4072, 44, 2.793317, 1.772525
1601, 4002, 121, 4030, 119, 4070, 46, 2.796484, 1.743693
1651, 3997, 126, 4025, 124, 4065, 51, 2.750171, 4.373965
1701, 3987, 136, 4013, 136, 4060, 56, 2.780537, 1.795744
1751, 3976, 147, 4008, 141, 4058, 58, 2.803366, 1.74376
1801, 3967, 156, 4002, 147, 4051, 65, 2.805476, 1.751233
1851, 3960, 163, 3996, 153, 4046, 70, 2.747239, 4.102706
1901, 3951, 172, 3993, 156, 4044, 72, 2.781392, 1.900118
1951, 3946, 177, 3983, 166, 4037, 79, 2.783743, 1.896815
2001, 3943, 180, 3977, 172, 4032, 84, 2.808845, 1.818033
2051, 3934, 189, 3966, 183, 4031, 85, 2.78873, 1.871137
2101, 3924, 199, 3961, 188, 4026, 90, 2.788358, 1.903391
2151, 3920, 203, 3954, 195, 4020, 96, 2.813854, 1.833565
2201, 3915, 208, 3946, 203, 4015, 101, 2.813674, 1.860523
2251, 3903, 220, 3942, 207, 4009, 107, 2.81817, 1.832748
2301, 3897, 226, 3935, 214, 4005, 111, 2.791949, 1.944866
2351, 3888, 235, 3929, 220, 4001, 115, 2.822016, 1.832018
2401, 3881, 242, 3923, 226, 3992, 124, 2.744034, 3.615668
2451, 3870, 253, 3912, 237, 3984, 132, 2.743465, 3.580012
2501, 3853, 270, 3898, 251, 3977, 139, 2.829806, 1.849195
2551, 3847, 276, 3886, 263, 3970, 146, 2.741243, 3.560212
2601, 3837, 286, 3876, 273, 3968, 148, 2.832182, 1.872182
